latitude,longitude,bg_weight
40.8245,27.9948,0.00740926157075239
40.0523,28.6975,0.2837111277019033
40.85,27.9625,0.0016782964481028007
41.0433,27.94,0.012983858163126749
40.615,27.7915,0.059221338237594345
40.8155,28.1278,0.005693324712173875
40.8118,28.137,7.490873227955497e-05
39.6258,26.1018,0.0011792225323323802
39.6093,26.0708,8.167027102812252e-05
40.6418,27.2193,0.0034697356741506535
40.8443,27.7278,0.0030684875224818997
39.6147,26.0773,0.00037484336053517087
40.6498,27.2418,0.0023015588974906187
39.601,26.0842,0.0001453170324798858
39.6243,29.3855,0.00308120079244123
40.0243,28.037,0.03493151713526266
40.1108,27.6487,0.04721726239751112
39.6067,26.0542,0.00028486426087492855
40.4063,28.6833,0.056851358321766354
39.608,26.1073,0.00034043615305023867
40.6087,29.0662,0.004804792820718329
40.6067,29.0647,8.857590863664555e-06
40.7392,27.4045,0.006350485496520175
40.8693,28.2045,0.03292273634179277
40.2315,27.0263,0.0019538568696325642
40.789,27.9735,0.013469226187864392
40.4515,28.4363,0.11197811453403417
39.7773,30.487,0.12711159768773572
40.4295,27.4542,0.03305373370004705
40.6768,26.642,0.092102238880573
40.1105,28.4253,0.4055693336611541
39.9477,25.8873,0.6571979971456248
39.6075,29.5523,0.024136438160253237
40.3958,26.1877,0.010404384423360113
40.4138,26.2755,0.007380612861301539
39.6033,26.0902,0.0006224142678260547
40.4503,29.236,0.0036627927912830094
40.6922,29.2237,0.006062149564836861
40.4195,26.2017,0.003892435111918502
40.3148,25.721,0.02694866816312258
40.0227,29.0877,0.29060264387432866
40.1675,27.2617,0.05555186316086924
40.2737,27.4288,0.06632724121894173
39.6053,26.0645,0.0005516302869670309
40.846,27.8577,0.020418614144534164
39.6178,26.054,0.00037927131574544415
39.6148,26.0912,8.031527042828834e-05
40.2193,29.9513,0.005844457829189853
39.6137,29.3933,0.003901135950205914
40.6067,26.6007,0.062070612749279164
40.3482,27.5908,0.08886999075407298
39.6288,25.9547,0.007732159110021342
40.5697,30.3417,0.013657762012988961
40.7482,27.3973,0.003521048864539411
40.2958,25.6983,0.0066164342373085105
39.8142,26.0732,0.044707147662884084
40.3663,27.0553,0.033894313241380924
39.6053,29.5617,0.004167997885279773
39.8555,28.7258,0.14190384270140555
40.9318,28.0305,0.037220543417012864
41.128,30.6618,0.6053656692477197
40.3398,27.1967,0.06281764771550524
40.3698,27.2993,0.023026507206396096
40.7895,27.4625,0.009062007509892833
41.0857,30.5803,0.01598086348430161
40.9038,26.1257,0.0822348297365807
40.6923,28.9942,0.03986591187592314
40.179,28.6595,0.40200417452390247
40.3793,30.0195,0.003621803471102636
40.0667,27.585,0.10343504283766347
39.6007,29.4917,0.014603383009409887
40.5607,30.3555,0.0068507171393557
40.8275,27.7537,0.0018336046730700328
39.97,27.7015,0.03267093820678879
39.8513,27.5618,0.0822958136130657
40.5867,30.3303,0.003813002762460993
39.9827,27.705,0.0009453577993663309
40.7562,28.2,0.03994373734562162
39.6282,29.3515,0.0058679809820983975
39.6593,29.9758,0.06170736050243997
40.8403,28.544,0.22808468857914577
40.777,27.3127,0.042895214659961045
40.6032,29.2348,0.044697958656203296
40.5777,29.2212,0.0001122478898124557
40.4857,29.213,0.008118200221615468
40.2838,25.8605,0.013321754992875579
39.929,27.2133,0.04761678725259433
40.8263,27.9753,0.005356576366680188
40.2965,27.287,0.050311888984729936
39.6603,27.2323,0.7152507953593557
40.2407,27.0152,0.0032104771933415543
40.2443,27.0217,0.000337335985166054
40.8605,26.2883,0.33336512567774246
39.6013,29.3942,0.005449726987605152
39.6058,29.4668,0.003685354060728896
39.6055,29.3742,0.0002779363979035221
39.618,26.0347,0.0008910428357890021
39.8513,30.003,0.02376153088384725
39.8558,30.0158,1.893791710194659e-05
39.8148,30.3305,0.2920144549533541
40.4903,27.5485,0.07451310955467638
39.6133,29.5138,0.004126039397176262
40.0635,27.5572,0.013004883361051545
39.606,29.5588,0.0007985477996276247
39.6205,26.0482,0.0005769434639035786
40.372,26.0017,0.010570564963940154
39.7095,30.1803,0.05204819967119578
40.1658,30.0218,0.015522257680133156
39.8597,29.9232,0.029075460347348536
40.3147,27.0005,0.055791745454982666
40.3185,26.991,0.000161289289612232
39.7432,30.1815,0.012954072300344732
39.8882,28.7073,0.034133982650931594
40.4437,25.8813,0.010226623803403334
40.2455,27.4027,0.053724558899974295
40.1117,27.3267,0.04059037365823093
40.4627,26.1563,0.038195537918581435
39.6382,29.5402,0.0076132031195211836
40.6423,29.0933,0.0035838778973826813
39.605,29.492,0.0016526398829739275
40.4503,30.3188,0.028264591995674326
40.5787,30.3123,0.005181517540511771
40.4148,27.3058,0.07422799880802111
39.8687,29.9435,0.006937107296946632
40.4183,28.785,0.05731377203707855
40.7322,27.4035,0.00470403022701249
39.8895,26.5783,0.7424155781004387
40.8263,28.1295,0.0043741747471651715
39.6318,26.1085,0.0036357703896816584
40.6482,29.0782,0.0010609108193382344
40.7378,30.0512,0.1279707538055379
40.7413,30.0563,5.632981745606891e-06
41.237,25.7558,0.08279699757131498
40.1863,26.2593,0.6317724748505626
39.6127,28.632,0.035146484041216675
39.6265,26.0702,0.0011108809198125957
40.5967,27.5522,0.019301392958911867
40.32,26.9448,0.010581286086901565
40.5953,28.9647,0.011934027664056601
39.7395,26.323,0.3194700752928704
40.4312,29.2213,0.009301794273202324
39.6363,28.0458,0.05803636861503625
39.6272,30.0292,0.16803679656074588
39.7467,30.1967,0.005119678558039076
40.3192,26.9918,0.0008734952973401544
39.6307,29.3843,0.0035625717482768993
39.7557,30.1655,0.0017481934208258831
40.8348,28.1507,0.0036593194816026964
40.9113,30.4212,0.0263953662259081
41.4432,28.1237,0.6279601820752767
40.7997,27.7075,0.0027077451904947702
39.6128,26.0895,0.0009810579295863597
39.6025,26.0457,0.0005111010807152816
39.6128,26.052,5.8252382115875356e-05
39.6047,29.4308,0.0061123068749666665
39.6195,29.3857,0.0005706128795572862
39.6535,29.0123,0.031039237483976523
40.1965,29.4078,0.06323135268533697
40.6353,30.4497,0.060178075819950494
40.76,26.7703,0.8299999289654385
40.6658,26.6253,0.006272518997202714
39.6995,30.6085,0.20684157357462707
40.0837,28.9487,0.2318171647708137
40.321,26.9998,0.0007518377764196282
39.7883,27.2142,0.5511071534661132
39.614,28.5555,0.006431450239708925
39.6007,28.8818,0.06263624863958761
39.8682,29.9452,0.003097065098153995
40.739,30.1377,0.061424443665823114
40.3275,27.0478,0.004633168312931812
40.5875,27.6488,0.111005265141357
40.4597,29.2215,0.003947733966429778
39.8153,29.64,0.2446281731866108
40.462,29.1547,0.006685497117877803
40.3587,30.0202,0.005979580201036727
40.9755,30.6318,0.16208604459481046
40.3472,26.1903,0.041079193203659825
40.8182,27.775,0.0026526075236953384
40.0177,30.0213,0.13047776982506687
40.5632,27.1457,0.05320578860899283
39.9275,28.0443,0.10233921094083565
39.836,30.0375,0.012199570235739032
39.827,30.0387,1.587170022077089e-05
39.625,28.8958,0.009978711347928937
40.3003,25.8688,0.009093410963228243
40.718,27.4837,0.013620570014596711
40.7077,27.4865,0.0005074483452764955
40.5435,28.2088,0.28479587812261975
40.3548,26.1518,0.009065045664745752
40.3277,25.7097,0.012665576766586417
40.785,30.8593,0.057467179133449675
40.7042,29.2573,0.009728976420103952
39.8698,29.9307,0.0029418700218105664
39.7882,25.6727,0.060794514486329665
40.3428,25.6425,0.02037041518766669
40.8448,28.4563,0.15065887715975856
39.8242,30.0363,0.0018556203284506578
41.089,28.3652,0.5072654817515311
40.0915,27.1177,0.07152116988631851
39.714,30.798,0.028287978259325053
40.23,27.0267,0.0024948137240280444
39.6243,29.4895,0.006297480797093247
40.2253,26.0613,0.273180638128817
40.1898,27.6177,0.143000144128276
40.3582,26.1762,0.0034701753904643473
40.1527,29.9293,0.006767000154780378
40.3315,27.0265,0.0038765796267792307
41.8872,26.6913,0.42165217728978355
40.501,30.2287,0.1720542054190647
39.704,28.5317,0.25026966225549874
41.1105,29.7185,0.12239998419745868
39.61,29.4797,0.002216551515178078
40.8182,28.0115,0.009730485995214755
39.606,28.8407,0.03317124672123717
39.6325,26.009,0.002695279966136499
40.7655,29.067,0.034238637106790315
39.7813,27.961,0.23303143215053912
40.4517,27.8533,0.051139791728721185
40.0183,27.7105,0.037893007494986586
40.854,27.9235,0.011082914116708364
40.8462,27.9465,2.8296760909984897e-06
40.8348,27.907,4.853470882193456e-06
40.8208,27.8967,7.879841776969876e-06
40.7092,27.4837,0.002090564507372661
40.8378,27.8813,3.090863803290045e-05
40.6578,26.178,0.3022011917720451
40.8352,27.8772,5.574937171159977e-05
40.8325,27.878,2.607813979171869e-05
40.8533,27.9362,1.8698295978225588e-05
40.8343,27.9018,3.51116969141696e-05
40.8317,27.8853,1.667277928230071e-05
40.7988,27.8822,7.550011514911859e-05
40.8252,27.8752,2.669931790932889e-05
40.8333,27.8903,1.1479702279548754e-05
40.8757,27.9523,0.0001185659945618367
40.8378,27.9517,5.516537524086207e-05
40.824,27.8688,2.884720886553449e-05
40.727,27.4662,0.0009169481438808802
40.1023,29.4307,0.012483062135335565
40.8203,27.873,6.680831991134895e-05
40.8108,27.5583,0.014404223087372992
40.4107,28.7687,0.016597108015794837
40.827,27.8943,9.020502861223356e-05
39.6128,29.487,0.0013656343687379335
40.0137,28.0507,0.016575611876009533
39.7193,26.2985,0.03218956960617214
39.706,26.3455,0.00031783588443545785
39.6117,29.4832,0.0005537674214006749
40.8028,27.8635,0.0006342033385954293
40.8353,27.874,0.00013194079011114024
40.8332,27.8932,3.899676040153288e-05
40.8107,27.9098,6.426171032802852e-05
39.7633,25.6602,0.014679472729638987
40.1225,27.108,0.025251718686975178
39.6413,29.499,0.0024898152359383863
39.7497,30.1702,0.005312986338857906
40.888,30.3833,0.019635321890654756
40.4655,30.3513,0.03494441124956871
40.8397,27.9113,0.00018506133284168502
40.5827,27.5272,0.017089643764987006
40.8083,30.4325,0.06447412195981106
40.8123,27.912,0.00024773199109562327
40.8502,27.9573,0.00031404576908256043
40.4068,27.6072,0.09121901857538983
39.6168,29.548,0.0042130347321911454
39.6373,29.6797,0.009107401160341144
40.9705,30.5475,0.057497627703209986
40.6092,26.7317,0.3197997839411061
40.815,30.4115,0.0004455929039023365
39.622,26.0523,0.0010198983436428
40.8163,27.9233,0.00029983822842738483
40.235,27.913,0.08267165030126022
40.8608,29.2972,0.028439909525752927
39.7645,25.7458,0.05894203663895703
39.6285,26.0447,0.00047725462676573294
39.6605,29.5063,0.0030866415126891145
40.8863,30.3288,0.020638143605882564
39.6022,28.8883,0.006747239365115454
39.7718,30.0603,0.06269811830379013
40.863,27.85,0.0023527297463475927
39.9355,27.5908,0.18629381173026283
39.7832,26.1253,0.077957618614373
39.7823,26.1222,3.259379609987789e-06
39.7827,26.122,1.1950569543950351e-05
39.7688,26.1257,2.5661603678450717e-05
40.8585,28.7033,0.010028984795206641
39.6232,30.6725,0.08484647296949799
39.6973,30.05,0.055834221444929
40.8458,27.9493,0.00044306257219994816
39.94,25.7067,0.04401912137319319
39.6858,29.4013,0.016512827533207375
40.1157,27.1388,0.010435334499026672
39.646,29.3673,0.0032709264079694433
39.7777,30.4867,0.022285141596997904
39.6168,29.5282,0.0027708030543948103
40.6767,26.5858,0.02245254763057214
39.9105,28.691,0.030249357971189994
41.3563,28.2508,0.8104020396559215
40.4772,30.3422,0.006874258058087834
40.7747,27.5253,0.011771519317036128
40.3275,27.4625,0.03460719135000356
39.7863,30.3585,0.11953185947618561
40.4535,29.167,0.006202025148510759
39.7813,26.1055,0.0007086367808402105
39.7695,26.0935,1.0440371521425185e-05
39.609,26.07,0.0011495653273305706
39.782,30.7255,0.28175939115595483
40.8195,27.8877,0.0005360074813027804
40.3032,25.6413,0.048452865147615265
40.1423,26.9225,0.056372375394544094
39.6322,29.5052,0.0018705242643216602
39.9222,28.7555,0.021235339926896746
39.6335,30.6497,0.008360610755866582
39.8255,29.993,0.017715731115346522
40.4657,30.3498,0.002029505629346451
40.0152,27.854,0.05530093146102577
40.8205,27.8922,0.00041219951068827143
40.8058,27.9315,0.0008324052026842388
40.7422,29.9498,0.12367368203987628
39.615,29.5312,0.0014760117715146848
40.1415,26.505,0.15401485857542396
39.6858,27.958,0.03042528517967924
39.9575,28.7167,0.014046977846705833
39.6222,28.9017,0.005335155500402533
39.7387,30.8313,0.027441502191888234
40.5007,30.3453,0.00807645818967151
40.8247,27.8998,0.0003254426583223502
40.8442,27.9418,0.0004332892389430354
40.8202,27.8885,8.15132065328239e-05
40.8052,27.9005,5.597420800640407e-05
40.7958,27.928,0.00011410522910226817
40.3815,27.5032,0.04513838019854288
40.8178,27.481,0.00931043579268187
40.4853,30.1215,0.11760099812869163
39.6037,26.467,0.2575494171845235
39.6035,26.4587,7.0507625365978654e-06
40.8042,27.9215,0.0002612677057308721
40.3842,27.7627,0.049410463768539636
40.428,26.8723,0.11359925036315788
39.864,29.9587,0.005943979708265101
39.9997,28.0992,0.015996428103677185
40.9083,30.3855,0.012534666262418503
40.8017,30.7968,0.09992320079882777
40.789,29.1242,0.06624208345337423
40.7788,29.1245,1.4710604228640456e-05
39.625,26.0883,0.0020153545314400834
39.6307,29.4955,0.0018093635106515293
39.6193,28.8668,0.0068680210864535685
40.4782,30.3318,0.0028361783381771755
40.2715,25.627,0.0345147087048473
40.2797,27.022,0.012662503092122135
39.9417,27.8422,0.17245051565154523
39.9532,28.7462,0.008399113487633558
40.0875,26.6977,0.36092497726542794
40.447,25.9913,0.05114945552181083
41.0822,29.17,0.9289082857997633
40.3843,26.056,0.010614576196970593
39.8582,30.8483,0.4456956011710488
40.2618,27.0135,0.0021001265471675135
40.5743,27.422,0.021065515245027422
39.8678,27.745,0.05874140318361798
40.7855,30.3048,0.16687278694032803
40.8193,30.4133,0.002178180906560856
40.801,30.4332,7.874425798526374e-06
40.7913,30.4165,6.001404933897447e-06
40.8075,30.4138,2.9343977676621336e-06
40.8057,30.4115,4.392487674920176e-06
39.6348,29.5287,0.0023296091252291706
40.7935,30.4003,4.192877849440446e-05
39.6482,29.5667,0.005406907274842387
39.6518,29.5098,0.0006680985178683096
40.4722,30.0253,0.06936218893155044
39.6452,29.5075,0.0005515072379216335
39.6563,29.5062,0.0004840753866965919
40.0687,30.2045,0.6400984159889236
40.8525,28.3583,0.03422917007140225
40.46,29.1573,0.004288209281643418
40.6645,26.5507,0.032567979718986284
40.6737,29.4048,0.08166596998862397
39.6428,29.3677,0.004185067569145162
39.6342,29.3832,9.497974296568401e-05
40.9638,30.548,0.010845177055670563
40.027,28.0578,0.012781952990202128
40.8412,27.925,0.0007968702373426506
40.3233,27.0082,0.0031045812797474426
41.5415,28.4883,0.8716406900337996
39.6303,29.5235,0.0011255240736489647
40.6453,29.1,0.004791362558789314
40.791,30.788,0.009907881290741716
39.9437,28.7615,0.008632138973036385
40.3533,27.4123,0.016281410501309934
39.716,29.396,0.02788256551419377
40.715,29.2448,0.006341557542883236
39.6383,29.529,0.0012325187793744696
39.8755,30.1747,0.21874999033591191
39.6393,29.5232,0.0004891491627174727
40.4325,26.1952,0.01934172411513324
39.6043,28.5468,0.009524240814140272
39.6163,28.5545,0.00012865927769101226
39.8718,30.0347,0.015295743309616139
39.675,29.7167,0.09955364022313462
39.8828,29.9745,0.00729845710198096
40.1662,28.3027,0.07139394398294463
40.1498,28.2897,0.0004502578251581735
39.7632,30.1925,0.01208310104153787
40.8353,27.9397,0.001133184238766738
39.9693,27.8608,0.012014274877075626
39.653,30.7393,0.05210202418040921
40.576,29.032,0.015981928041577942
40.6355,29.1885,0.025801166207679138
39.6508,29.5213,0.001577563964034967
40.9727,30.6143,0.030274734256282354
40.6497,27.7413,0.07433907975056298
40.7527,27.4858,0.010894155885283086
40.4912,29.2168,0.010425105913867028
40.8143,29.2608,0.08888248141628752
39.7877,30.6497,0.18660519157137367
39.6692,30.6903,0.02994503350991251
40.5703,25.6755,0.12753914157497226
40.4428,28.6293,0.20834131732720296
40.7215,29.2002,0.00899293044990701
40.8943,27.9315,0.011640955976290002
40.8933,27.9215,0.00016611142976685755
39.6458,29.5118,0.0012048271265152621
39.8078,30.1272,0.04173662845669579
39.6145,29.4918,0.0019823907227747295
40.7053,27.4795,0.00433656779438818
39.6348,28.8995,0.009400476576590155
40.3387,27.03,0.007833722559531298
40.6717,29.3647,0.038737268213274945
40.7408,27.4578,0.00419219709654306
40.369,27.4353,0.012695737389991857
39.694,29.4593,0.014731320951865023
41.0532,30.5352,0.04203153018668271
40.7125,29.2875,0.014932468621695283
40.7088,29.1433,0.010572020154655748
39.6617,29.5237,0.001954489641562862
39.6153,28.8775,0.004718863358937897
39.6363,27.5515,0.1025343077352392
40.7258,27.3637,0.014439936868895664
40.7998,27.7478,0.001947381291329764
40.6292,27.7762,0.02816981888097747
39.6608,29.5115,0.0014443040855258715
40.233,27.0245,0.0033328379712825873
39.6823,29.4895,0.003225630133090185
39.6347,30.6818,0.01525745259276201
39.6257,28.8067,0.057173746271986126
40.4415,28.9673,0.023970356894979505
40.0502,27.4478,0.1451986773968056
39.6135,29.5198,0.002817996693302627
39.7838,28.6455,0.2453472626780614
40.4423,29.1113,0.01760097261484428
40.4685,25.8285,0.04134552364617006
40.7878,27.6043,0.03516583507549087
39.7247,30.799,0.0187670999427878
39.7755,28.6615,0.006872236443805857
39.8185,28.742,0.009952440199721635
40.8547,28.4597,0.027315582582344233
39.7132,29.4988,0.011611263202093602
39.8188,30.0032,0.01609055009171323
40.4248,27.5305,0.05111249503884385
40.0033,25.6045,0.4592831347402494
40.6815,29.3968,0.014393979632889242
39.8605,30.0395,0.009741776314984851
39.7317,29.3002,0.13638478861321612
40.4672,25.816,0.00582339586722469
39.8773,29.9712,0.007492544964439407
40.3562,26.1995,0.016362895661467203
39.667,29.5202,0.0025980746155960244
39.6173,27.5503,0.0158651940570137
39.7162,30.2368,0.06460487657735714
40.76,27.4147,0.007401606707102659
40.7193,27.4558,0.004338721512344268
40.4692,25.8497,0.007582816996971498
40.2858,25.606,0.030842030481265326
40.7843,27.4545,0.008105879049170372
39.6372,25.84,0.11265583773429433
39.889,30.5052,0.34598089627962525
39.8675,30.0443,0.00536265650855583
39.7548,30.2058,0.009151790864361464
39.6137,29.5228,0.003137371037798209
40.7962,30.8905,0.06731965941424256
40.5558,27.1867,0.024990451179357054
40.8443,28.1857,0.020812587674781113
39.8727,28.6738,0.05545022656432075
40.6215,29.0597,0.00741469956111418
40.7868,27.8133,0.012767461441139605
40.3873,29.0212,0.07095976252025515
39.8125,26.1778,0.0866250163030926
39.8083,29.6518,0.04422098571356026
39.6425,28.9177,0.01790844254845181
40.1273,26.6693,0.30170880977067327
40.056,26.0482,0.6300009981156953
39.6507,29.5052,0.0023414613907351
40.8685,30.3447,0.0318871353237008
40.5827,29.0222,0.008095708246227629
40.5838,29.0403,0.0005436451723387359
40.4587,27.291,0.12040971813090118
39.6228,28.8702,0.007319129032662075
40.64,27.6453,0.07028300592508285
39.6902,29.0283,0.12143898974156597
40.3825,27.152,0.04009137621764669
40.6825,30.2453,0.166552703977226
40.4188,26.0275,0.02827060673647408
39.9947,28.0702,0.010019714367569543
39.6835,29.029,0.0017605637941913166
40.4163,28.9408,0.016563312230084337
40.3693,28.9237,8.645631936810005e-05
40.3918,27.4148,0.015081716633338238
40.8278,28.3165,0.05369997256727366
40.352,28.3127,0.0977906785235686
40.314,25.6957,0.020899429059213825
40.476,25.8393,0.005877075578971991
40.352,30.0185,0.012931361380255635
41.037,28.6335,0.8409792730766582
40.4237,26.2612,0.013175144000919237
40.8133,28.2838,0.013354604035161755
40.625,28.9965,0.007059347524755899
40.4145,29.245,0.043895956832393
39.6268,28.8767,0.0029219151535171406
40.574,30.3343,0.01311100956927802
39.8097,26.198,0.01610170764639174
39.8098,26.1537,4.557927988690924e-05
40.7165,30.6677,0.03381336570161375
40.1768,28.5048,0.34405047644867126
40.1465,26.443,0.417475198190285
40.4258,28.7203,0.03988953754776259
40.437,28.7283,1.3789207312098206e-05
40.4365,28.7108,0.00011837866851682755
40.6243,29.0025,0.0011396791698887743
40.4353,28.7277,0.0001595548883785991
40.4307,28.725,3.862674936794264e-06
40.4252,28.7127,1.860329674507888e-05
40.443,28.7205,6.398903469650996e-06
40.455,27.3013,0.009694198212463201
39.8972,27.4233,0.3190091695853007
40.436,28.7187,0.0002183314283631388
39.8102,26.2125,0.0021569121190524454
39.6057,28.8542,0.007852658061322848
40.4287,28.7277,8.873264848718865e-05
39.6397,29.3625,0.006964825888926551
40.5887,29.0347,0.002607819152208646
40.0613,27.1187,0.11824790293890675
40.8188,30.4143,0.004936874401826663
40.6528,28.9858,0.007262837922796805
40.5887,29.0348,0.0006004043152904037
40.5858,29.0127,3.116034297312442e-05
40.4405,28.7025,0.0004303204325004639
40.4203,28.3638,0.16039962663924112
40.4133,28.3658,0.0005665161885625158
40.4012,25.9917,0.018614014719132044
39.6,26.4153,0.07527986819481003
40.4325,27.9565,0.0724110436041201
40.422,28.9958,0.013152542026436453
40.2268,28.9133,0.12536379494427807
40.4583,29.0497,0.009957345872684153
40.215,29.9402,0.011813184461910708
39.9113,29.9148,0.02790437404441204
40.9457,30.4733,0.057423288460832
41.1653,27.7415,0.06761391404424044
40.7262,30.6188,0.021697885986859178
40.3722,27.9778,0.04500175557511921
39.8043,26.1915,0.0017383283513526804
40.4682,30.3087,0.019157902278424066
40.0162,28.0758,0.011510201746595117
40.3862,27.4188,0.007024790617087717
40.7725,28.8335,0.22226403373987003
40.6992,26.5885,0.030877083227642044
40.635,29.0563,0.004738743925010835
40.6388,29.0753,2.4219858000495975e-05
40.6318,29.0675,3.2521495701542946e-05
40.6303,29.0608,6.63734032907426e-05
39.6658,29.535,0.005424469121630415
39.8533,28.7138,0.02870066089000023
39.8218,26.199,0.001664744277150243
40.7537,30.1397,0.06085859000879601
40.582,29.0313,0.0009568708402816206
40.2453,27.4162,0.048965507327927815
39.635,29.5148,0.002525499469369974
40.5702,29.036,0.0005379569454085908
40.4793,30.325,0.004881136580281442
39.8227,30.5572,0.059536122550525095
39.6562,29.5285,0.0010812552567639466
39.6407,29.4998,8.339881991059617e-05
39.8157,26.229,0.002463112125585254
39.8045,26.2178,1.26286715713686e-05
39.967,27.2478,0.15452326773919645
39.9722,27.2553,2.402546527435767e-05
39.9772,27.2437,0.00015907683694116326
40.5865,29.043,0.0005833399558914376
39.6228,28.8885,0.0041863643278627904
39.7387,30.817,0.01929183064667328
40.642,29.1025,0.002012608445729591
40.4578,29.2633,0.03447008898140602
39.6217,29.556,0.004790164380797379
39.6627,29.4988,0.0019382385240729327
39.7022,26.1127,0.052196247183861066
39.6817,26.1512,0.0009039649988937803
40.0168,28.9975,0.3355034597336952
40.7287,27.4178,0.009580328701406127
40.4562,29.067,0.008165213353420575
40.8665,28.683,0.02111534407655924
40.7322,27.4183,0.0008021994692327672
40.3837,29.0883,0.02167182545693791
40.4075,29.3532,0.23055288772733618
40.2343,28.8672,0.0437865189000628
40.8693,30.3605,0.01503282383004545
39.6143,28.864,0.0036343681053243593
40.7302,27.5318,0.01588178369552562
41.3842,26.4587,0.9963359391376746
40.403,25.8607,0.02175860946122299
39.648,25.9553,0.0386415655198834
40.8307,27.8395,0.011224603217617979
40.4168,27.085,0.04784366424283315
40.0312,28.072,0.009280180060815879
39.9585,28.952,0.14579001113144852
40.3713,25.8573,0.004480311739989307
39.7293,30.1818,0.01878809078495791
40.318,29.922,0.08303152841859163
40.4268,25.8375,0.005177894052241672
40.648,29.103,0.0026214669110684596
40.1022,29.992,0.05105002392570468
40.4132,30.6778,0.2323128764913348
40.4572,30.7082,0.014302104002341665
39.8053,26.1553,0.0045408085080633764
41.548,28.4627,0.13636713155015256
40.4238,25.8007,0.005882654808326171
39.7297,30.7702,0.032900541784375514
40.7045,30.6667,0.013872547698731696
40.7098,30.6603,1.051043232158655e-05
40.4055,28.4215,0.0662044515820217
39.6992,27.5387,0.03483609411162403
40.728,30.6478,0.0008637187893302256
40.2037,29.9717,0.009587999535498826
40.713,30.678,0.00029883261105356773
40.7237,30.6667,0.00035978174167006216
40.1253,29.6263,0.15312741703528054
39.6277,28.9008,0.004512532540732361
39.8783,29.9617,0.009095329292020393
40.3748,27.0272,0.04609529516139188
39.8932,30.0392,0.015762871142227297
40.2002,29.4998,0.13008306051463114
40.564,25.8695,0.28633291983763465
40.6942,27.4343,0.011326677747185765
39.6065,25.9343,0.0359761611968723
39.7907,26.2052,0.004615338739267338
39.9832,28.9323,0.04408661475218101
40.4133,25.9198,0.011893869193241313
40.4252,26.3105,0.02176178395489936
40.7163,27.5538,0.01358096294723099
39.7592,30.7602,0.026179364600660504
41.1338,29.9543,0.9649627448094107
40.6245,30.2695,0.03881735575172751
39.9197,29.4605,0.6933319215719818
39.7435,30.8027,0.007680355021548624
39.829,30.8122,0.03694577894920381
40.4995,27.5952,0.1826676432679316
40.0393,28.8975,0.14073389229755284
40.4322,27.4702,0.04457075211572925
39.7322,27.7887,0.06835020140340353
40.8617,27.9208,0.00432114516266402
39.637,28.8408,0.018637998147679746
40.6098,29.0283,0.0034658031081040708
40.2047,28.2833,0.16625273516957217
40.658,27.4738,0.02541359202679494
40.172,29.4775,0.05018404332284154
40.7443,27.5133,0.010085886362378615
40.5292,29.5257,0.046267744069355854
40.4138,25.92,0.0049579940661677036
40.4302,25.8947,0.00022555719023675813
40.3798,27.5812,0.07770460547972968
40.3695,27.5812,4.271000862421381e-06
40.4182,25.8105,0.005002231157626769
40.4223,25.8883,0.0007174969151216848
39.7072,25.6592,0.12254446480518921
39.689,25.6597,1.014782273167647e-05
39.6972,25.6748,8.37862071123574e-06
39.6957,25.6353,9.158368130535166e-06
39.6985,25.6528,2.7995817812875856e-06
39.7028,25.6288,2.2360601987791995e-06
39.7017,25.6038,4.151407494434878e-06
39.6723,25.6045,7.0009910937418596e-06
39.6838,25.6175,3.755129951543701e-06
39.6848,25.625,2.6433813020698693e-06
39.6903,25.6217,3.2223509037754283e-06
39.6667,25.6167,6.301566483846166e-06
39.7043,25.6275,3.3588781105375887e-06
39.6727,25.6305,3.4680985403490183e-06
39.6877,25.618,2.15248820878422e-06
39.6865,25.6253,2.3083027200776485e-06
39.6743,25.6163,2.3249755922716275e-06
39.7427,25.723,0.00024061404598785252
39.6843,25.6418,3.935661844978178e-06
39.682,25.6257,2.226781658176691e-06
39.6742,25.6365,5.0107177844704864e-06
39.6778,25.6112,8.969419723392491e-06
39.6828,25.6017,1.28419729295004e-05
39.6708,25.625,5.3358846361373224e-06
39.682,25.6107,5.360501356022063e-06
40.6712,27.5227,0.01854951838536023
39.7075,25.6223,1.172667679960604e-05
39.6597,25.6093,1.6331163396610116e-05
39.661,25.6125,7.268822180606094e-06
39.6297,25.625,0.00011774473403391994
39.709,25.6307,1.823182048332761e-05
39.6975,25.6417,1.2275276297657456e-05
39.6375,25.6288,4.679398973783666e-05
39.6567,25.6325,1.5747092159568155e-05
39.6773,25.6038,1.4936453582858888e-05
39.7067,25.6497,1.6817975834193533e-05
39.7037,25.606,1.6661881764856723e-05
39.6728,25.6405,1.5136371279034222e-05
39.6235,25.6028,8.390670485258767e-05
39.6703,25.6577,1.8532742483978737e-05
39.6797,25.6528,2.0291779699976864e-05
39.7147,25.6185,2.6089467573542358e-05
39.6657,25.6395,1.7022423954959898e-05
39.6858,25.6245,1.2741808940175403e-05
39.6535,25.6375,2.5257730724037586e-05
39.6165,25.6997,0.0007815437161693417
39.6097,25.663,0.0002917849697154917
39.6517,25.6128,3.297458945805687e-05
39.6327,25.673,3.8031953340178504e-05
39.7157,25.6837,0.00012449354847154925
39.6685,25.6038,2.947639279982095e-05
39.6318,25.6165,6.362741838927821e-05
39.7057,25.6905,9.420191162667901e-05
